video_id,num_frames,fps,pose_detected_frames,pose_detection_rate,left_hand_detected_frames,left_hand_detection_rate,right_hand_detected_frames,right_hand_detection_rate,face_detected_frames,face_detection_rate,left_hand_missing_frames,right_hand_missing_frames,left_hand_short_gap_count,right_hand_short_gap_count,left_hand_imputed_frames,right_hand_imputed_frames,left_hand_unresolved_frames,right_hand_unresolved_frames,normalization_invalid_frames,extraction_success,error_message
28775,30,29.970029830932617,30,1.0,20,0.666667,0,0.0,30,1.0,10,30,1,0,1,0,9,30,0,True,
28776,71,30.004226684570312,70,0.985915,40,0.56338,1,0.014085,70,0.985915,31,70,0,0,0,0,31,70,1,True,
28780,48,29.969999313354492,48,1.0,47,0.979167,0,0.0,48,1.0,1,48,1,0,1,0,0,48,0,True,
28783,104,30.26126480102539,103,0.990385,28,0.269231,1,0.009615,103,0.990385,76,103,3,0,5,0,71,103,1,True,
28789,115,30.0,114,0.991304,41,0.356522,1,0.008696,114,0.991304,74,114,2,0,2,0,72,114,1,True,
28791,30,29.969999313354492,30,1.0,30,1.0,0,0.0,30,1.0,0,30,0,0,0,0,0,30,0,True,
28794,106,30.25571632385254,105,0.990566,52,0.490566,7,0.066038,0,0.0,54,99,2,0,3,0,51,99,1,True,
28813,73,29.969999313354492,73,1.0,20,0.273973,23,0.315068,73,1.0,53,50,0,1,0,1,53,49,0,True,
28814,31,23.976076126098633,31,1.0,9,0.290323,18,0.580645,31,1.0,22,13,1,4,1,5,21,8,0,True,
28815,110,30.0,109,0.990909,34,0.309091,39,0.354545,109,0.990909,76,71,1,1,1,1,75,70,1,True,
28817,38,29.969999313354492,38,1.0,34,0.894737,38,1.0,38,1.0,4,0,0,0,0,0,4,0,0,True,
28818,82,30.340373992919922,81,0.987805,34,0.414634,42,0.512195,81,0.987805,48,40,3,3,3,3,45,37,1,True,
28820,84,25.0,84,1.0,46,0.547619,50,0.595238,84,1.0,38,34,0,1,0,1,38,33,0,True,
28821,109,30.0,108,0.990826,62,0.568807,52,0.477064,108,0.990826,47,57,1,0,1,0,46,57,1,True,
28824,47,29.969999313354492,47,1.0,47,1.0,47,1.0,26,0.553191,0,0,0,0,0,0,0,0,0,True,
28827,85,30.327146530151367,84,0.988235,38,0.447059,36,0.423529,84,0.988235,47,49,3,1,4,1,43,48,1,True,
28876,64,29.970029830932617,64,1.0,50,0.78125,52,0.8125,64,1.0,14,12,0,0,0,0,14,12,0,True,
28877,33,23.97616958618164,33,1.0,25,0.757576,10,0.30303,33,1.0,8,23,1,1,1,2,7,21,0,True,
28878,76,30.0,75,0.986842,49,0.644737,35,0.460526,75,0.986842,27,41,2,3,2,3,25,38,1,True,
28881,28,29.969999313354492,28,1.0,28,1.0,28,1.0,28,1.0,0,0,0,0,0,0,0,0,0,True,
28886,75,30.375410079956055,74,0.986667,33,0.44,27,0.36,74,0.986667,42,48,0,1,0,2,42,46,1,True,
29007,91,25.0,91,1.0,41,0.450549,39,0.428571,91,1.0,50,52,0,0,0,0,50,52,0,True,
29008,69,29.99565315246582,68,0.985507,34,0.492754,45,0.652174,68,0.985507,35,24,1,0,2,0,33,24,1,True,
29010,41,29.969999313354492,41,1.0,38,0.926829,41,1.0,41,1.0,3,0,2,0,3,0,0,0,0,True,
29011,90,30.30708122253418,89,0.988889,50,0.555556,49,0.544444,89,0.988889,40,41,3,2,3,2,37,39,1,True,
29065,86,25.0,86,1.0,28,0.325581,34,0.395349,86,1.0,58,52,1,1,1,1,57,51,0,True,
29066,61,29.970029830932617,61,1.0,34,0.557377,45,0.737705,0,0.0,27,16,4,7,7,8,20,8,0,True,
29068,36,23.976024627685547,36,1.0,2,0.055556,23,0.638889,36,1.0,34,13,0,1,0,1,34,12,0,True,
29069,95,30.003158569335938,94,0.989474,42,0.442105,44,0.463158,94,0.989474,53,51,3,2,4,2,49,49,1,True,
29071,38,29.969999313354492,38,1.0,32,0.842105,25,0.657895,38,1.0,6,13,3,1,5,2,1,11,0,True,
29074,83,30.335857391357422,82,0.987952,35,0.421687,30,0.361446,82,0.987952,48,53,4,4,4,7,44,46,1,True,
29088,98,29.969999313354492,98,1.0,16,0.163265,35,0.357143,98,1.0,82,63,0,0,0,0,82,63,0,True,
29089,37,29.970029830932617,37,1.0,20,0.540541,24,0.648649,37,1.0,17,13,0,2,0,2,17,11,0,True,
29090,79,30.0,78,0.987342,30,0.379747,40,0.506329,78,0.987342,49,39,5,2,6,3,43,36,1,True,
29092,49,29.969999313354492,49,1.0,40,0.816327,36,0.734694,49,1.0,9,13,2,2,3,2,6,11,0,True,
29096,104,30.26126480102539,103,0.990385,36,0.346154,38,0.365385,103,0.990385,68,66,4,3,4,3,64,63,1,True,
29136,76,25.0,76,1.0,49,0.644737,51,0.671053,76,1.0,27,25,2,0,2,0,25,25,0,True,
29137,64,29.970029830932617,64,1.0,35,0.546875,44,0.6875,0,0.0,29,20,1,0,1,0,28,20,0,True,
29138,34,23.976118087768555,34,1.0,15,0.441176,18,0.529412,34,1.0,19,16,0,0,0,0,19,16,0,True,
29139,87,29.996551513671875,86,0.988506,49,0.563218,1,0.011494,86,0.988506,38,86,3,0,3,0,35,86,1,True,
29143,42,29.969999313354492,42,1.0,42,1.0,42,1.0,42,1.0,0,0,0,0,0,0,0,0,0,True,
29144,41,29.969999313354492,41,1.0,41,1.0,41,1.0,41,1.0,0,0,0,0,0,0,0,0,0,True,
29145,45,29.969999313354492,45,1.0,45,1.0,45,1.0,45,1.0,0,0,0,0,0,0,0,0,0,True,
29147,87,30.31884002685547,86,0.988506,46,0.528736,48,0.551724,77,0.885057,41,39,2,0,2,0,39,39,1,True,
29278,101,25.0,101,1.0,54,0.534653,57,0.564356,101,1.0,47,44,2,2,2,2,45,42,0,True,
29279,81,29.996295928955078,80,0.987654,52,0.641975,49,0.604938,80,0.987654,29,32,2,0,3,0,26,32,1,True,
29281,57,29.969999313354492,57,1.0,56,0.982456,57,1.0,57,1.0,1,0,1,0,1,0,0,0,0,True,
29284,85,30.327146530151367,84,0.988235,57,0.670588,57,0.670588,0,0.0,28,28,2,0,2,0,26,28,1,True,
29327,85,24.0,85,1.0,44,0.517647,57,0.670588,85,1.0,41,28,0,2,0,2,41,26,0,True,
29328,77,25.0,77,1.0,50,0.649351,52,0.675325,77,1.0,27,25,0,1,0,2,27,23,0,True,
29329,33,29.970029830932617,33,1.0,17,0.515152,28,0.848485,33,1.0,16,5,0,0,0,0,16,5,0,True,
29330,83,30.00361442565918,82,0.987952,47,0.566265,52,0.626506,82,0.987952,36,31,2,1,3,1,33,30,1,True,
29333,59,29.969999313354492,59,1.0,42,0.711864,59,1.0,59,1.0,17,0,7,0,8,0,9,0,0,True,
29383,100,29.969999313354492,100,1.0,30,0.3,40,0.4,100,1.0,70,60,1,1,1,2,69,58,0,True,
29384,87,29.970029830932617,87,1.0,43,0.494253,47,0.54023,59,0.678161,44,40,4,3,5,4,39,36,0,True,
29385,27,23.976083755493164,27,1.0,10,0.37037,16,0.592593,27,1.0,17,11,2,3,3,3,14,8,0,True,
29386,66,29.995454788208008,65,0.984848,43,0.651515,42,0.636364,65,0.984848,23,24,0,0,0,0,23,24,1,True,
29388,39,29.969999313354492,39,1.0,39,1.0,19,0.487179,39,1.0,0,20,0,1,0,2,0,18,0,True,
29391,84,30.331449508666992,83,0.988095,30,0.357143,21,0.25,83,0.988095,54,63,1,0,1,0,53,63,1,True,
29400,65,25.0,65,1.0,33,0.507692,1,0.015385,65,1.0,32,64,1,0,2,0,30,64,0,True,
29402,37,29.970029830932617,37,1.0,29,0.783784,2,0.054054,36,0.972973,8,35,1,0,2,0,6,35,0,True,
29404,72,29.995834350585938,71,0.986111,34,0.472222,0,0.0,71,0.986111,38,72,2,0,3,0,35,72,1,True,
29407,40,29.969999313354492,40,1.0,40,1.0,0,0.0,40,1.0,0,40,0,0,0,0,0,40,0,True,
29462,82,25.0,82,1.0,49,0.597561,51,0.621951,82,1.0,33,31,3,3,5,3,28,28,0,True,
29463,77,30.003896713256836,76,0.987013,27,0.350649,43,0.558442,76,0.987013,50,34,6,5,7,5,43,29,1,True,
29468,77,30.364742279052734,76,0.987013,32,0.415584,24,0.311688,76,0.987013,45,53,5,2,6,2,39,51,1,True,
29562,104,25.0,104,1.0,46,0.442308,1,0.009615,104,1.0,58,103,0,0,0,0,58,103,0,True,
29563,28,23.976024627685547,28,1.0,20,0.714286,1,0.035714,28,1.0,8,27,1,0,1,0,7,27,0,True,
29564,33,23.97616958618164,33,1.0,25,0.757576,0,0.0,33,1.0,8,33,1,0,1,0,7,33,0,True,
29565,70,30.0,69,0.985714,31,0.442857,0,0.0,69,0.985714,39,70,0,0,0,0,39,70,1,True,
29566,67,29.969999313354492,67,1.0,67,1.0,0,0.0,67,1.0,0,67,0,0,0,0,0,67,0,True,
29614,119,25.0,119,1.0,55,0.462185,52,0.436975,119,1.0,64,67,0,1,0,2,64,65,0,True,
29615,33,29.970029830932617,33,1.0,20,0.606061,20,0.606061,33,1.0,13,13,0,3,0,5,13,8,0,True,
29616,77,30.003896713256836,76,0.987013,36,0.467532,39,0.506494,76,0.987013,41,38,1,3,2,4,39,34,1,True,
29619,34,29.969999313354492,34,1.0,33,0.970588,1,0.029412,34,1.0,1,33,1,0,1,0,0,33,0,True,
29621,87,30.31884002685547,86,0.988506,38,0.436782,16,0.183908,86,0.988506,49,71,2,1,2,1,47,70,1,True,
29632,117,24.0,117,1.0,56,0.478632,50,0.42735,111,0.948718,61,67,0,4,0,4,61,63,0,True,
29633,100,29.969999313354492,100,1.0,4,0.04,65,0.65,100,1.0,96,35,1,4,1,4,95,31,0,True,
29634,75,29.996000289916992,74,0.986667,32,0.426667,31,0.413333,73,0.973333,43,44,2,2,2,2,41,42,1,True,
29636,49,29.969999313354492,49,1.0,49,1.0,49,1.0,27,0.55102,0,0,0,0,0,0,0,0,0,True,
29637,46,29.969999313354492,46,1.0,46,1.0,46,1.0,24,0.521739,0,0,0,0,0,0,0,0,0,True,
29638,44,29.969999313354492,44,1.0,44,1.0,44,1.0,42,0.954545,0,0,0,0,0,0,0,0,0,True,
29641,71,30.398576736450195,70,0.985915,21,0.295775,24,0.338028,70,0.985915,50,47,1,1,1,1,49,46,1,True,
29646,100,29.969999313354492,100,1.0,31,0.31,25,0.25,100,1.0,69,75,2,1,2,1,67,74,0,True,
29647,66,29.970029830932617,66,1.0,35,0.530303,36,0.545455,0,0.0,31,30,1,5,1,6,30,24,0,True,
29648,25,23.976215362548828,25,1.0,14,0.56,13,0.52,25,1.0,11,12,0,0,0,0,11,12,0,True,
29649,68,30.004411697387695,67,0.985294,43,0.632353,44,0.647059,67,0.985294,25,24,0,2,0,4,25,20,1,True,
29655,49,29.969999313354492,49,1.0,49,1.0,49,1.0,27,0.55102,0,0,0,0,0,0,0,0,0,True,
29656,46,29.969999313354492,46,1.0,46,1.0,46,1.0,24,0.521739,0,0,0,0,0,0,0,0,0,True,
29657,72,29.969999313354492,72,1.0,72,1.0,71,0.986111,60,0.833333,0,1,0,1,0,1,0,0,0,True,
29661,74,30.380964279174805,73,0.986486,32,0.432432,5,0.067568,73,0.986486,42,69,1,1,2,1,40,68,1,True,
29718,71,25.0,71,1.0,28,0.394366,20,0.28169,71,1.0,43,51,1,0,2,0,41,51,0,True,
29719,70,29.969999313354492,70,1.0,22,0.314286,21,0.3,70,1.0,48,49,0,0,0,0,48,49,0,True,
29720,34,23.976118087768555,34,1.0,15,0.441176,19,0.558824,34,1.0,19,15,0,1,0,1,19,14,0,True,
29721,66,29.995454788208008,65,0.984848,14,0.212121,49,0.742424,65,0.984848,52,17,1,0,1,0,51,17,1,True,
29723,23,29.969999313354492,23,1.0,23,1.0,23,1.0,23,1.0,0,0,0,0,0,0,0,0,0,True,
29726,82,30.340373992919922,81,0.987805,36,0.439024,35,0.426829,81,0.987805,46,47,3,2,3,3,43,44,1,True,
29791,28,29.970029830932617,28,1.0,16,0.571429,17,0.607143,28,1.0,12,11,2,1,2,2,10,9,0,True,
29792,72,29.995834350585938,71,0.986111,40,0.555556,41,0.569444,71,0.986111,32,31,1,1,2,1,30,30,1,True,
29794,30,29.969999313354492,30,1.0,28,0.933333,18,0.6,30,1.0,2,12,2,4,2,6,0,6,0,True,
29798,88,30.314830780029297,87,0.988636,29,0.329545,29,0.329545,87,0.988636,59,59,3,3,3,3,56,56,1,True,
29842,117,24.0,117,1.0,68,0.581197,0,0.0,117,1.0,49,117,1,0,1,0,48,117,0,True,
29843,97,25.0,97,1.0,55,0.56701,0,0.0,97,1.0,42,97,0,0,0,0,42,97,0,True,
29844,43,23.97606086730957,43,1.0,28,0.651163,1,0.023256,43,1.0,15,42,1,0,2,0,13,42,0,True,
29847,32,29.969999313354492,32,1.0,32,1.0,0,0.0,0,0.0,0,32,0,0,0,0,0,32,0,True,
29849,95,30.289152145385742,94,0.989474,42,0.442105,0,0.0,94,0.989474,53,95,2,0,2,0,51,95,1,True,
29866,83,25.0,83,1.0,52,0.626506,49,0.590361,83,1.0,31,34,0,1,0,1,31,33,0,True,
29867,29,23.97618865966797,29,1.0,17,0.586207,20,0.689655,29,1.0,12,9,0,2,0,2,12,7,0,True,
29868,72,29.995834350585938,71,0.986111,49,0.680556,52,0.722222,71,0.986111,23,20,3,0,4,0,19,20,1,True,
29870,41,29.969999313354492,41,1.0,41,1.0,41,1.0,41,1.0,0,0,0,0,0,0,0,0,0,True,
29873,89,30.3109130859375,88,0.988764,40,0.449438,34,0.382022,88,0.988764,49,55,0,2,0,3,49,52,1,True,
29897,97,25.0,97,1.0,49,0.505155,24,0.247423,97,1.0,48,73,1,1,1,1,47,72,0,True,
29898,95,30.003158569335938,94,0.989474,40,0.421053,35,0.368421,94,0.989474,55,60,3,0,4,0,51,60,1,True,
29900,69,29.969999313354492,69,1.0,69,1.0,56,0.811594,69,1.0,0,13,0,8,0,9,0,4,0,True,
29901,61,29.969999313354492,61,1.0,59,0.967213,61,1.0,38,0.622951,2,0,2,0,2,0,0,0,0,True,
29903,86,30.32294464111328,85,0.988372,41,0.476744,41,0.476744,85,0.988372,45,45,2,0,2,0,43,45,1,True,
29919,87,29.970029830932617,87,1.0,48,0.551724,48,0.551724,87,1.0,39,39,0,1,0,1,39,38,0,True,
29920,35,23.976070404052734,35,1.0,23,0.657143,26,0.742857,35,1.0,12,9,1,1,1,1,11,8,0,True,
29921,71,30.004226684570312,70,0.985915,31,0.43662,36,0.507042,70,0.985915,40,35,3,1,4,2,36,33,1,True,
29924,56,29.969999313354492,56,1.0,56,1.0,56,1.0,56,1.0,0,0,0,0,0,0,0,0,0,True,
29962,105,25.0,105,1.0,32,0.304762,50,0.47619,105,1.0,73,55,6,3,6,4,67,51,0,True,
29963,79,30.0,78,0.987342,52,0.658228,46,0.582278,78,0.987342,27,33,1,1,2,2,25,31,1,True,
29965,47,29.969999313354492,47,1.0,47,1.0,45,0.957447,47,1.0,0,2,0,1,0,2,0,0,0,True,
29967,80,30.349750518798828,79,0.9875,42,0.525,37,0.4625,79,0.9875,38,43,1,1,1,2,37,41,1,True,
29979,89,25.0,89,1.0,42,0.47191,47,0.52809,89,1.0,47,42,4,2,4,2,43,40,0,True,
29980,34,29.970029830932617,34,1.0,15,0.441176,21,0.617647,34,1.0,19,13,0,1,0,2,19,11,0,True,
29982,35,29.969999313354492,35,1.0,35,1.0,35,1.0,35,1.0,0,0,0,0,0,0,0,0,0,True,
29986,90,30.30708122253418,89,0.988889,44,0.488889,47,0.522222,89,0.988889,46,43,1,3,1,3,45,40,1,True,
30052,88,29.969999313354492,88,1.0,32,0.363636,3,0.034091,88,1.0,56,85,1,0,1,0,55,85,0,True,
30053,28,23.976024627685547,28,1.0,20,0.714286,1,0.035714,28,1.0,8,27,1,0,1,0,7,27,0,True,
30054,33,23.97616958618164,33,1.0,25,0.757576,0,0.0,33,1.0,8,33,1,0,1,0,7,33,0,True,
30055,62,30.004838943481445,61,0.983871,36,0.580645,2,0.032258,61,0.983871,26,60,0,0,0,0,26,60,1,True,
30057,67,29.969999313354492,67,1.0,67,1.0,0,0.0,67,1.0,0,67,0,0,0,0,0,67,0,True,
30060,91,30.30333709716797,90,0.989011,42,0.461538,1,0.010989,90,0.989011,49,90,0,0,0,0,49,90,1,True,
30152,195,24.0,195,1.0,134,0.687179,106,0.54359,195,1.0,61,89,0,5,0,8,61,81,0,True,
30153,78,25.0,78,1.0,32,0.410256,14,0.179487,78,1.0,46,64,0,0,0,0,46,64,0,True,
30154,80,25.0,80,1.0,43,0.5375,12,0.15,80,1.0,37,68,1,2,1,3,36,65,0,True,
30155,71,29.970029830932617,71,1.0,35,0.492958,42,0.591549,71,1.0,36,29,2,5,3,5,33,24,0,True,
30156,74,30.00405502319336,73,0.986486,48,0.648649,45,0.608108,73,0.986486,26,29,1,1,1,1,25,28,1,True,
30160,35,29.969999313354492,35,1.0,35,1.0,35,1.0,35,1.0,0,0,0,0,0,0,0,0,0,True,
30162,60,29.969999313354492,60,1.0,60,1.0,60,1.0,60,1.0,0,0,0,0,0,0,0,0,0,True,
30166,104,30.26126480102539,103,0.990385,64,0.615385,62,0.596154,103,0.990385,40,42,2,0,2,0,38,42,1,True,
30168,100,30.273033142089844,99,0.99,58,0.58,51,0.51,0,0.0,42,49,3,0,3,0,39,49,1,True,
30169,152,50.0,152,1.0,83,0.546053,73,0.480263,152,1.0,69,79,0,0,0,0,69,79,0,True,
30170,36,29.970029830932617,36,1.0,25,0.694444,25,0.694444,36,1.0,11,11,0,2,0,2,11,9,0,True,
30171,29,23.97618865966797,29,1.0,20,0.689655,19,0.655172,29,1.0,9,10,0,0,0,0,9,10,0,True,
30172,43,23.97606086730957,43,1.0,24,0.55814,31,0.72093,43,1.0,19,12,1,2,1,3,18,9,0,True,
30173,39,29.970029830932617,39,1.0,28,0.717949,31,0.794872,39,1.0,11,8,0,0,0,0,11,8,0,True,
30175,95,30.003158569335938,94,0.989474,51,0.536842,49,0.515789,94,0.989474,44,46,0,1,0,1,44,45,1,True,
30217,79,30.0,78,0.987342,16,0.202532,43,0.544304,78,0.987342,63,36,2,4,3,6,60,30,1,True,
30219,66,29.969999313354492,66,1.0,65,0.984848,58,0.878788,66,1.0,1,8,0,1,0,1,1,7,0,True,
30223,106,30.25571632385254,105,0.990566,57,0.537736,62,0.584906,0,0.0,49,44,2,0,3,0,46,44,1,True,
30230,105,24.0,105,1.0,67,0.638095,66,0.628571,105,1.0,38,39,0,0,0,0,38,39,0,True,
30231,100,29.969999313354492,100,1.0,35,0.35,49,0.49,100,1.0,65,51,0,0,0,0,65,51,0,True,
30232,70,29.970029830932617,70,1.0,30,0.428571,28,0.4,46,0.657143,40,42,2,3,2,5,38,37,0,True,
30233,34,23.976118087768555,34,1.0,25,0.735294,24,0.705882,34,1.0,9,10,1,2,2,3,7,7,0,True,
30234,37,29.970029830932617,37,1.0,22,0.594595,31,0.837838,37,1.0,15,6,0,0,0,0,15,6,0,True,
30235,76,30.0,75,0.986842,41,0.539474,43,0.565789,75,0.986842,35,33,2,2,3,3,32,30,1,True,
30239,62,29.969999313354492,62,1.0,62,1.0,26,0.419355,62,1.0,0,36,0,3,0,4,0,32,0,True,
30242,104,30.26126480102539,103,0.990385,54,0.519231,50,0.480769,0,0.0,50,54,3,3,5,4,45,50,1,True,
30257,100,29.969999313354492,100,1.0,35,0.35,45,0.45,100,1.0,65,55,1,1,2,1,63,54,0,True,
30258,73,30.0,72,0.986301,39,0.534247,31,0.424658,72,0.986301,34,42,2,1,3,1,31,41,1,True,
30260,63,29.969999313354492,63,1.0,36,0.571429,53,0.84127,63,1.0,27,10,4,3,5,4,22,6,0,True,
30262,107,30.253021240234375,106,0.990654,67,0.626168,56,0.523364,0,0.0,40,51,4,3,6,4,34,47,1,True,
30264,41,29.970029830932617,41,1.0,19,0.463415,34,0.829268,41,1.0,22,7,6,0,8,0,14,7,0,True,
30265,91,30.0,90,0.989011,52,0.571429,55,0.604396,90,0.989011,39,36,1,0,1,0,38,36,1,True,
30268,55,29.969999313354492,55,1.0,52,0.945455,21,0.381818,55,1.0,3,34,3,5,3,6,0,28,0,True,
30271,99,30.276124954223633,98,0.989899,48,0.484848,44,0.444444,0,0.0,51,55,2,4,3,5,48,50,1,True,
30278,87,25.0,87,1.0,11,0.126437,40,0.45977,87,1.0,76,47,0,0,0,0,76,47,0,True,
30281,64,30.0,63,0.984375,28,0.4375,28,0.4375,63,0.984375,36,36,0,0,0,0,36,36,1,True,
30283,83,29.969999313354492,83,1.0,77,0.927711,83,1.0,83,1.0,6,0,5,0,6,0,0,0,0,True,
30285,44,29.969999313354492,44,1.0,41,0.931818,33,0.75,44,1.0,3,11,2,1,3,1,0,10,0,True,
30289,95,30.289152145385742,94,0.989474,52,0.547368,53,0.557895,0,0.0,43,42,1,0,1,0,42,42,1,True,
30297,73,29.969999313354492,73,1.0,40,0.547945,42,0.575342,73,1.0,33,31,0,1,0,1,33,30,0,True,
30298,64,29.970029830932617,64,1.0,35,0.546875,41,0.640625,1,0.015625,29,23,1,2,1,3,28,20,0,True,
30301,31,29.969999313354492,31,1.0,30,0.967742,31,1.0,31,1.0,1,0,1,0,1,0,0,0,0,True,
30304,92,30.299673080444336,91,0.98913,59,0.641304,51,0.554348,0,0.0,33,41,1,0,1,0,32,41,1,True,
30316,122,25.0,122,1.0,58,0.47541,53,0.434426,122,1.0,64,69,3,1,5,1,59,68,0,True,
30318,40,23.976024627685547,40,1.0,24,0.6,25,0.625,40,1.0,16,15,3,0,4,0,12,15,0,True,
30319,70,30.0,69,0.985714,48,0.685714,45,0.642857,69,0.985714,22,25,0,0,0,0,22,25,1,True,
30327,91,30.30333709716797,90,0.989011,48,0.527473,43,0.472527,58,0.637363,43,48,0,3,0,4,43,44,1,True,
30384,85,25.0,85,1.0,28,0.329412,19,0.223529,85,1.0,57,66,1,0,2,0,55,66,0,True,
30385,66,29.995454788208008,65,0.984848,47,0.712121,49,0.742424,65,0.984848,19,17,3,1,5,1,14,16,1,True,
30386,59,30.0,58,0.983051,34,0.576271,42,0.711864,58,0.983051,25,17,1,0,1,0,24,17,1,True,
30388,37,29.969999313354492,37,1.0,36,0.972973,12,0.324324,37,1.0,1,25,1,0,1,0,0,25,0,True,
30392,94,30.292583465576172,93,0.989362,27,0.287234,24,0.255319,93,0.989362,67,70,2,2,3,3,64,67,1,True,
30451,85,25.0,85,1.0,53,0.623529,2,0.023529,85,1.0,32,83,1,0,2,0,30,83,0,True,
30452,64,29.970029830932617,64,1.0,42,0.65625,1,0.015625,39,0.609375,22,63,3,0,5,0,17,63,0,True,
30453,28,23.976024627685547,28,1.0,22,0.785714,20,0.714286,28,1.0,6,8,0,1,0,2,6,6,0,True,
30454,27,23.976083755493164,27,1.0,0,0.0,20,0.740741,27,1.0,27,7,0,0,0,0,27,7,0,True,
30455,31,23.976076126098633,31,1.0,21,0.677419,22,0.709677,31,1.0,10,9,1,1,1,1,9,8,0,True,
30460,59,29.969999313354492,59,1.0,59,1.0,0,0.0,59,1.0,0,59,0,0,0,0,0,59,0,True,
30468,148,24.0,148,1.0,73,0.493243,58,0.391892,148,1.0,75,90,1,4,1,6,74,84,0,True,
30469,116,25.0,116,1.0,59,0.508621,67,0.577586,116,1.0,57,49,2,1,3,1,54,48,0,True,
30470,33,23.97616958618164,33,1.0,16,0.484848,25,0.757576,33,1.0,17,8,1,1,1,1,16,7,0,True,
30471,36,23.976024627685547,36,1.0,21,0.583333,28,0.777778,36,1.0,15,8,3,2,3,2,12,6,0,True,
30472,84,29.996429443359375,83,0.988095,47,0.559524,48,0.571429,83,0.988095,37,36,0,0,0,0,37,36,1,True,
30474,69,29.969999313354492,69,1.0,69,1.0,56,0.811594,69,1.0,0,13,0,8,0,9,0,4,0,True,
30510,103,29.969999313354492,103,1.0,25,0.242718,1,0.009709,103,1.0,78,102,0,0,0,0,78,102,0,True,
30511,64,30.0,63,0.984375,31,0.484375,3,0.046875,63,0.984375,33,61,1,0,1,0,32,61,1,True,
30514,49,29.969999313354492,49,1.0,48,0.979592,3,0.061224,49,1.0,1,46,1,0,1,0,0,46,0,True,
30516,93,30.296091079711914,92,0.989247,32,0.344086,3,0.032258,6,0.064516,61,90,2,0,2,0,59,90,1,True,
30522,83,25.0,83,1.0,48,0.578313,45,0.542169,83,1.0,35,38,3,0,3,0,32,38,0,True,
30523,56,30.00535774230957,55,0.982143,17,0.303571,50,0.892857,55,0.982143,39,6,0,0,0,0,39,6,1,True,
30526,57,29.969999313354492,57,1.0,56,0.982456,57,1.0,57,1.0,1,0,1,0,1,0,0,0,0,True,
30528,88,30.314830780029297,87,0.988636,47,0.534091,48,0.545455,87,0.988636,41,40,0,0,0,0,41,40,1,True,
30559,92,25.0,92,1.0,35,0.380435,47,0.51087,92,1.0,57,45,3,1,5,1,52,44,0,True,
30560,70,29.970029830932617,70,1.0,22,0.314286,26,0.371429,0,0.0,48,44,3,3,4,3,44,41,0,True,
30561,44,29.970029830932617,44,1.0,37,0.840909,16,0.363636,44,1.0,7,28,2,2,2,4,5,24,0,True,
30562,44,29.970029830932617,44,1.0,38,0.863636,26,0.590909,44,1.0,6,18,0,2,0,3,6,15,0,True,
30563,143,30.0,142,0.993007,90,0.629371,127,0.888112,142,0.993007,53,16,4,4,5,5,48,11,1,True,
30565,50,29.969999313354492,50,1.0,50,1.0,49,0.98,50,1.0,0,1,0,0,0,0,0,1,0,True,
30566,32,29.969999313354492,32,1.0,32,1.0,26,0.8125,32,1.0,0,6,0,2,0,3,0,3,0,True,
30584,30,29.970029830932617,30,1.0,19,0.633333,23,0.766667,29,0.966667,11,7,0,1,0,2,11,5,0,True,
30585,69,29.99565315246582,68,0.985507,49,0.710145,49,0.710145,68,0.985507,20,20,0,0,0,0,20,20,1,True,
30587,40,29.969999313354492,40,1.0,39,0.975,40,1.0,40,1.0,1,0,1,0,1,0,0,0,0,True,
30595,71,29.970029830932617,71,1.0,47,0.661972,48,0.676056,40,0.56338,24,23,4,1,5,1,19,22,0,True,
30596,74,30.00405502319336,73,0.986486,51,0.689189,43,0.581081,73,0.986486,23,31,3,1,4,1,19,30,1,True,
30603,103,30.26412010192871,102,0.990291,63,0.61165,60,0.582524,0,0.0,40,43,0,0,0,0,40,43,1,True,
30675,97,25.0,97,1.0,55,0.56701,55,0.56701,97,1.0,42,42,2,1,3,1,39,41,0,True,
30676,37,23.976154327392578,37,1.0,22,0.594595,28,0.756757,37,1.0,15,9,0,0,0,0,15,9,0,True,
30677,75,29.996000289916992,74,0.986667,49,0.653333,49,0.653333,74,0.986667,26,26,2,0,3,0,23,26,1,True,
30679,60,29.969999313354492,60,1.0,60,1.0,60,1.0,60,1.0,0,0,0,0,0,0,0,0,0,True,
30682,86,30.32294464111328,85,0.988372,52,0.604651,50,0.581395,66,0.767442,34,36,1,1,1,1,33,35,1,True,
30707,83,25.0,83,1.0,55,0.662651,2,0.024096,83,1.0,28,81,0,0,0,0,28,81,0,True,
30709,34,29.970029830932617,34,1.0,25,0.735294,0,0.0,31,0.911765,9,34,0,0,0,0,9,34,0,True,
30710,31,29.970029830932617,31,1.0,22,0.709677,1,0.032258,31,1.0,9,30,0,0,0,0,9,30,0,True,
30713,52,29.969999313354492,52,1.0,52,1.0,0,0.0,52,1.0,0,52,0,0,0,0,0,52,0,True,
30719,93,30.296091079711914,92,0.989247,47,0.505376,2,0.021505,92,0.989247,46,91,0,1,0,1,46,90,1,True,
30745,76,25.0,76,1.0,27,0.355263,10,0.131579,76,1.0,49,66,1,0,1,0,48,66,0,True,
30746,31,29.970029830932617,31,1.0,20,0.645161,3,0.096774,31,1.0,11,28,3,0,4,0,7,28,0,True,
30748,66,29.995454788208008,65,0.984848,37,0.560606,1,0.015152,65,0.984848,29,65,1,0,1,0,28,65,1,True,
